Dates;EONIA Index;SXXR Index
08/01/2002;3.3;289.67
08/02/2002;3.3;289.29
08/05/2002;3.3;280.74
08/06/2002;3.29;291.99
08/07/2002;3.29;288.7
08/08/2002;3.29;299.59
08/09/2002;3.29;303.66
08/12/2002;3.29;296.89
8/13/2002;3.29;299.82
8/14/2002;3.29;293.4
8/15/2002;3.28;301.97
8/16/2002;3.28;303.27
8/19/2002;3.29;311.74
8/20/2002;3.29;307.36
8/21/2002;3.29;310.38
8/22/2002;3.29;316.39
8/23/2002;3.29;312.32
8/26/2002;3.29;309.98
8/27/2002;3.29;315.4
8/28/2002;3.29;304.09
8/29/2002;3.29;299.03
8/30/2002;3.34;302.07
09/02/2002;3.29;296.65
09/03/2002;3.29;284.81
09/04/2002;3.29;286.54
09/05/2002;3.29;284.72
09/06/2002;3.28;293.34
09/09/2002;3.28;289.57
09/10/2002;3.29;296.94
09/11/2002;3.29;302.41
09/12/2002;3.29;291.92
9/13/2002;3.29;286.54
9/16/2002;3.29;286.22
9/17/2002;3.29;283.94
9/18/2002;3.29;273.85
9/19/2002;3.29;268.65
9/20/2002;3.36;269.55
9/23/2002;3.63;260.4
9/24/2002;3.31;256.32
9/25/2002;3.31;260.5
9/26/2002;3.31;271.94
9/27/2002;3.31;272.18
9/30/2002;3.42;259.61
10/01/2002;3.3;263.32
10/02/2002;3.3;270.76
10/03/2002;3.29;267.05
10/04/2002;3.29;261.88
10/07/2002;3.29;258.3
10/08/2002;3.29;254.42
10/09/2002;3.29;252.44
10/10/2002;3.29;257.92
10/11/2002;3.29;270.3
10/14/2002;3.29;267.68
10/15/2002;3.29;283.21
10/16/2002;3.29;279.11
10/17/2002;3.29;288.27
10/18/2002;3.29;286.78
10/21/2002;3.35;287.13
10/22/2002;3.37;284.53
10/23/2002;3.32;276.35
10/24/2002;3.29;283.17
10/25/2002;3.29;281.49
10/28/2002;3.29;284.82
10/29/2002;3.29;273.58
10/30/2002;3.29;280.25
10/31/2002;3.34;284.17
11/01/2002;3.3;280.78
11/04/2002;3.29;290.35
11/05/2002;3.29;291.37
11/06/2002;3.28;288.44
11/07/2002;3.25;283.14
11/08/2002;3.29;280.03
11/11/2002;3.29;278.27
11/12/2002;3.29;281.96
11/13/2002;3.29;279.87
11/14/2002;3.29;285
11/15/2002;3.29;286.47
11/18/2002;3.29;289.31
11/19/2002;3.29;287.8
11/20/2002;3.29;287.32
11/21/2002;3.3;296.23
11/22/2002;3.49;296.84
11/25/2002;3.3;294.91
11/26/2002;3.3;288.77
11/27/2002;3.3;295.69
11/28/2002;3.3;297.65
11/29/2002;3.38;297.08
12/02/2002;3.36;297.06
12/03/2002;3.32;290.99
12/04/2002;3.01;289.16
12/05/2002;2.94;286.37
12/06/2002;2.9;284.78
12/09/2002;2.89;279
12/10/2002;2.89;279.66
12/11/2002;2.88;282.74
12/12/2002;2.88;278.27
12/13/2002;2.89;274.66
12/16/2002;2.89;282.12
12/17/2002;2.97;278.25
12/18/2002;2.97;273.19
12/19/2002;3.35;272.32
12/20/2002;3.5;274.81
12/23/2002;3.7;275.42
12/24/2002;3.05;275.66
12/25/2002;3.05;275.66
12/26/2002;3.05;275.66
12/27/2002;3.03;267.04
12/30/2002;3.03;269.57
12/31/2002;3.44;271.6
01/01/2003;3.44;271.6
01/02/2003;2.9;279.72
01/03/2003;2.89;281.18
01/06/2003;2.88;281.75
01/07/2003;2.86;279.77
01/08/2003;2.84;275.79
01/09/2003;2.83;277.33
01/10/2003;2.82;277.8
1/13/2003;2.82;277.53
1/14/2003;2.82;278.83
1/15/2003;2.82;275.06
1/16/2003;2.82;274.87
1/17/2003;2.81;268.61
1/20/2003;2.81;265.09
1/21/2003;2.81;262.39
1/22/2003;2.57;257.85
1/23/2003;2.12;255.94
1/24/2003;2.81;253.58
1/27/2003;2.81;245.19
1/28/2003;2.81;245.64
1/29/2003;2.8;246.55
1/30/2003;2.8;252.44
1/31/2003;2.86;252.77
02/03/2003;2.8;256.97
02/04/2003;2.8;248.96
02/05/2003;2.79;253.8
02/06/2003;2.79;248.02
02/07/2003;2.78;245.79
02/10/2003;2.78;244.66
02/11/2003;2.78;250.02
02/12/2003;2.78;245.65
2/13/2003;2.78;243.98
2/14/2003;2.78;247.84
2/17/2003;2.78;252.27
2/18/2003;2.79;254.74
2/19/2003;2.79;249.02
2/20/2003;2.77;247.3
2/21/2003;2.39;249.01
2/24/2003;2.78;246.5
2/25/2003;2.77;239.52
2/26/2003;2.77;237.79
2/27/2003;2.75;239.71
2/28/2003;2.82;243.61
03/03/2003;2.97;244.05
03/04/2003;3.36;239.25
03/05/2003;3.11;237.17
03/06/2003;2.97;235.06
03/07/2003;3.17;230.44
03/10/2003;3.19;225.19
03/11/2003;2.84;225.39
03/12/2003;2.65;218.37
3/13/2003;2.61;230.96
3/14/2003;2.61;240.04
3/17/2003;2.6;247.52
3/18/2003;2.59;248.4
3/19/2003;2.51;251.81
3/20/2003;2.37;250.61
3/21/2003;2.72;258.83
3/24/2003;2.56;248.09
3/25/2003;2.56;251.16
3/26/2003;2.56;251.09
3/27/2003;2.56;246.65
3/28/2003;2.56;245.91
3/31/2003;2.66;237.44
04/01/2003;2.55;240.82
04/02/2003;2.54;248.43
04/03/2003;2.54;250.99
04/04/2003;2.54;253.68
04/07/2003;2.54;262.42
04/08/2003;2.54;258.22
04/09/2003;2.54;257.97
04/10/2003;2.54;253.75
04/11/2003;2.54;255.75
4/14/2003;2.54;258.21
4/15/2003;2.54;262.36
4/16/2003;2.55;259.67
4/17/2003;2.64;261.53
4/18/2003;2.64;261.53
4/21/2003;2.64;261.53
4/22/2003;2.65;262.77
4/23/2003;2.58;266.47
4/24/2003;2.55;262.22
4/25/2003;2.55;259.02
4/28/2003;2.55;265.21
4/29/2003;2.55;263.8
4/30/2003;2.64;263.62
05/01/2003;2.64;262.6
05/02/2003;2.55;264.16
05/05/2003;2.55;265.58
05/06/2003;2.55;269.29
05/07/2003;2.55;266.77
05/08/2003;2.54;259.92
05/09/2003;2.55;262.38
05/12/2003;2.55;262.23
5/13/2003;2.55;263.32
5/14/2003;2.55;263.73
5/15/2003;2.56;267.66
5/16/2003;2.56;267.99
5/19/2003;2.56;259.52
5/20/2003;2.59;260.72
5/21/2003;2.73;258.17
5/22/2003;2.57;261.76
5/23/2003;2.21;259.76
5/26/2003;2.56;258.79
5/27/2003;2.58;260.34
5/28/2003;2.59;266.19
5/29/2003;2.6;266.68
5/30/2003;2.65;267.1
06/02/2003;2.65;272.41
06/03/2003;2.68;270.2
06/04/2003;2.37;273.2
06/05/2003;2.19;271.7
06/06/2003;2.15;277.97
06/09/2003;2.14;274.41
06/10/2003;2.13;275.85
06/11/2003;2.14;279.3
06/12/2003;2.14;281.1
6/13/2003;2.14;277.07
6/16/2003;2.14;281.61
6/17/2003;2.13;284.49
6/18/2003;2.13;286.61
6/19/2003;2.2;281.95
6/20/2003;2.16;284.11
6/23/2003;2.11;279.69
6/24/2003;2.12;278.41
6/25/2003;2.12;279.28
6/26/2003;2.12;279.1
6/27/2003;2.14;279.22
6/30/2003;2.38;276.5
07/01/2003;2.12;271.01
07/02/2003;2.12;275.98
07/03/2003;2.12;277.78
07/04/2003;2.12;277.06
07/07/2003;2.11;283.72
07/08/2003;2.1;283.22
07/09/2003;2.1;281.19
07/10/2003;2.1;278.52
07/11/2003;2.09;281.76
7/14/2003;2.09;285.62
7/15/2003;2.09;283.8
7/16/2003;2.09;282.27
7/17/2003;2.09;279.74
7/18/2003;2.08;279.74
7/21/2003;2.08;277.41
7/22/2003;2.09;278.6
7/23/2003;1.83;278.07
7/24/2003;2.06;282.91
7/25/2003;2.05;280.7
7/28/2003;2.04;283.97
7/29/2003;2.05;282.92
7/30/2003;2.07;284.81
7/31/2003;2.11;288.04
08/01/2003;2.08;284.86
08/04/2003;2.07;282.63
08/05/2003;2.07;284.63
08/06/2003;2.06;280.73
08/07/2003;2.06;281.54
08/08/2003;2.06;283.94
08/11/2003;2.06;284.74
08/12/2003;2.06;286.59
8/13/2003;2.06;287.49
8/14/2003;2.06;291.37
8/15/2003;2.07;291.9
8/18/2003;2.07;294.84
8/19/2003;2.07;295.33
8/20/2003;2.09;294.58
8/21/2003;2.15;297.58
8/22/2003;2.45;298.53
8/25/2003;2.1;296.32
8/26/2003;2.1;293.73
8/27/2003;2.09;295.84
8/28/2003;2.09;296.96
8/29/2003;2.14;293.83
09/01/2003;2.09;297.9
09/02/2003;2.09;299.25
09/03/2003;2.09;304.07
09/04/2003;2.08;303.3
09/05/2003;2.08;301.35
09/08/2003;2.08;303.08
09/09/2003;2.08;299.03
09/10/2003;2.08;296.68
09/11/2003;2.08;297.45
09/12/2003;2.08;295.7
9/15/2003;2.08;296.73
9/16/2003;2.08;299.98
9/17/2003;2.07;300.89
9/18/2003;2.04;303.23
9/19/2003;1.93;300.42
9/22/2003;1.74;295.24
9/23/2003;1.34;294.17
9/24/2003;2.07;294.16
9/25/2003;2.06;292.02
9/26/2003;2.06;289.91
9/29/2003;2.06;288.26
9/30/2003;2.1;283.33
10/01/2003;2.06;287.33
10/02/2003;2.06;288.91
10/03/2003;2.06;296.06
10/06/2003;2.06;294.51
10/07/2003;2.06;292.05
10/08/2003;2.06;292.05
10/09/2003;2.06;297.73
10/10/2003;2.06;296.02
10/13/2003;2.06;301.23
10/14/2003;2.05;300.34
10/15/2003;2.05;303.35
10/16/2003;2.05;302.44
10/17/2003;2.01;301.66
10/20/2003;1.91;301.53
10/21/2003;1.99;301.91
10/22/2003;1.96;296.82
10/23/2003;1.44;294.66
10/24/2003;2.05;294.17
10/27/2003;2.05;296.84
10/28/2003;2.05;300.03
10/29/2003;2.05;301.16
10/30/2003;2.06;303.54
10/31/2003;2.08;303.66
11/03/2003;2.05;308.44
11/04/2003;2.05;307.1
11/05/2003;2.05;305.38
11/06/2003;2.05;306.79
11/07/2003;2.05;309.81
11/10/2003;2.05;307.24
11/11/2003;2.04;305.81
11/12/2003;2.04;306.85
11/13/2003;2.02;307.69
11/14/2003;1.92;309
11/17/2003;2;303.36
11/18/2003;1.99;303.07
11/19/2003;1.79;301.22
11/20/2003;1.54;300.62
11/21/2003;1.46;301.44
11/24/2003;2.04;307.28
11/25/2003;2.06;307.44
11/26/2003;2.08;306.37
11/27/2003;2.09;307.85
11/28/2003;2.09;306.48
12/01/2003;2.05;311.27
12/02/2003;2.05;309.65
12/03/2003;2.04;311.25
12/04/2003;2.04;310.83
12/05/2003;2.04;308.7
12/08/2003;2.03;307.28
12/09/2003;2.03;309.52
12/10/2003;2.04;307.04
12/11/2003;2.04;308.8
12/12/2003;2.05;308.4
12/15/2003;2.04;308.92
12/16/2003;2.03;307.43
12/17/2003;1.88;307.65
12/18/2003;1.71;310.57
12/19/2003;1.62;311.35
12/22/2003;1.89;310.11
12/23/2003;2.46;311.67
12/24/2003;2.28;312.34
12/25/2003;2.28;312.34
12/26/2003;2.28;312.34
12/29/2003;2.33;313.28
12/30/2003;2.22;314.39
12/31/2003;2.32;314.85
01/01/2004;2.32;314.85
01/02/2004;2.06;318.24
01/05/2004;2.05;319.84
01/06/2004;2.04;319.72
01/07/2004;2.04;318.2
01/08/2004;2.04;321.37
01/09/2004;2.04;319.74
01/12/2004;2.04;319.39
1/13/2004;2.04;319.99
1/14/2004;2.02;322.93
1/15/2004;1.94;323.09
1/16/2004;1.95;326.6
1/19/2004;1.99;327.38
1/20/2004;2;325.72
1/21/2004;2.04;327.28
1/22/2004;1.98;327.37
1/23/2004;1.92;326.83
1/26/2004;2.05;325.92
1/27/2004;2.05;326.41
1/28/2004;2.05;328.02
1/29/2004;2.05;325.56
1/30/2004;2.06;323.99
02/02/2004;2.04;324.51
02/03/2004;2.03;323.72
02/04/2004;2.03;322.79
02/05/2004;2.03;322.33
02/06/2004;2.02;324.08
02/09/2004;2.02;328.2
02/10/2004;2.02;328.37
02/11/2004;2.02;329.1
02/12/2004;2.02;328.76
2/13/2004;2.02;328.13
2/16/2004;2.02;329.1
2/17/2004;2.02;332.04
2/18/2004;2.02;332.15
2/19/2004;2.02;336.45
2/20/2004;2.04;334.46
2/23/2004;2.05;335.06
2/24/2004;2.05;331.75
2/25/2004;2.05;333.5
2/26/2004;2.05;333.91
2/27/2004;2.06;333.77
03/01/2004;2.04;337.27
03/02/2004;2.03;339.28
03/03/2004;1.99;338.34
03/04/2004;1.88;340.08
03/05/2004;1.84;338.77
03/08/2004;1.9;340.06
03/09/2004;1.99;336.53
03/10/2004;2.02;335.88
03/11/2004;2.02;326.91
03/12/2004;2.02;327.82
3/15/2004;2.02;321.64
3/16/2004;2.01;323.22
3/17/2004;2.01;328.53
3/18/2004;2;323.4
3/19/2004;2;324.89
3/22/2004;2.01;318.66
3/23/2004;2.03;319.75
3/24/2004;2.05;319.11
3/25/2004;2.05;323.23
3/26/2004;2.05;323.93
3/29/2004;2.06;327.52
3/30/2004;2.05;327.44
3/31/2004;2.06;326.79
04/01/2004;2.02;330.61
04/02/2004;2.02;336.17
04/05/2004;2.26;338.47
04/06/2004;2.75;336.83
04/07/2004;2.04;336.29
04/08/2004;2.04;337.89
04/09/2004;2.04;337.89
04/12/2004;2.04;337.89
4/13/2004;2.04;340.83
4/14/2004;2.03;335.67
4/15/2004;2.03;335.42
4/16/2004;2.03;337.43
4/19/2004;2.02;338.18
4/20/2004;2.02;340.54
4/21/2004;2.02;337.22
4/22/2004;2.02;339.19
4/23/2004;2.02;340.68
4/26/2004;2.03;342.04
4/27/2004;2.03;341.88
4/28/2004;2.04;337.22
4/29/2004;2.04;334.41
4/30/2004;2.06;331.47
05/03/2004;2.04;333.51
05/04/2004;2.04;334.84
05/05/2004;2.04;336.34
05/06/2004;2.03;331.96
05/07/2004;1.83;332.22
05/10/2004;1.84;323.4
05/11/2004;2.07;326.97
05/12/2004;2.03;323.81
5/13/2004;2.03;327.14
5/14/2004;2.03;325.2
5/17/2004;2.03;320.45
5/18/2004;2.03;322.9
5/19/2004;2.02;328.44
5/20/2004;2.02;326.38
5/21/2004;2.03;326.14
5/24/2004;2.03;328.29
5/25/2004;2.03;326.5
5/26/2004;2.03;329.45
5/27/2004;2.03;331.16
5/28/2004;2.04;330.15
5/31/2004;2.05;330.75
06/01/2004;2.04;328.55
06/02/2004;2.04;329.93
06/03/2004;2.09;331.16
06/04/2004;2.12;333.56
06/07/2004;1.98;335.85
06/08/2004;1.72;336.77
06/09/2004;2.03;337
06/10/2004;2.03;337.52
06/11/2004;2.03;337.21
6/14/2004;2.03;332.39
6/15/2004;2.03;334.89
6/16/2004;2.03;338.27
6/17/2004;2.03;338.79
6/18/2004;2.03;339.17
6/21/2004;2.03;338.92
6/22/2004;2.03;335.41
6/23/2004;2.03;336.6
6/24/2004;2.03;338.01
6/25/2004;2.04;338.05
6/28/2004;2.04;340.22
6/29/2004;2.05;338.66
6/30/2004;2.13;336.45
07/01/2004;2.04;335.42
07/02/2004;2.04;333.13
07/05/2004;2.11;332.93
07/06/2004;2.53;331.23
07/07/2004;2.04;330.81
07/08/2004;2.04;331.8
07/09/2004;2.04;331.64
07/12/2004;2.04;330.27
7/13/2004;2.04;330.79
7/14/2004;2.04;330.14
7/15/2004;2.04;326.75
7/16/2004;2.04;327.48
7/19/2004;2.04;325.82
7/20/2004;2.04;326.37
7/21/2004;2.04;329.59
7/22/2004;2.04;324.55
7/23/2004;2.04;325.39
7/26/2004;2.04;322.47
7/27/2004;2.04;325.2
7/28/2004;2.04;326.3
7/29/2004;2.05;330
7/30/2004;2.08;330.52
08/02/2004;2.05;330.18
08/03/2004;2.05;331.17
08/04/2004;2.05;328.65
08/05/2004;2.03;329.2
08/06/2004;1.93;321.81
08/09/2004;2;319.07
08/10/2004;2.16;321.03
08/11/2004;2.04;319.15
08/12/2004;2.04;318.58
8/13/2004;2.04;317.49
8/16/2004;2.04;320.54
8/17/2004;2.04;320.99
8/18/2004;2.04;321.34
8/19/2004;2.04;322.04
8/20/2004;2.04;321.24
8/23/2004;2.04;325.55
8/24/2004;2.04;325.15
8/25/2004;2.04;326.18
8/26/2004;2.04;328.82
8/27/2004;2.04;331.34
8/30/2004;2.04;330.84
8/31/2004;2.06;327.67
09/01/2004;2.04;329.92
09/02/2004;2.02;331.17
09/03/2004;2.01;333.76
09/06/2004;2.16;334.94
09/07/2004;2.17;334.77
09/08/2004;2.05;334.71
09/09/2004;2.04;332.66
09/10/2004;2.04;333.8
9/13/2004;2.04;336.67
9/14/2004;2.04;335.52
9/15/2004;2.04;334.94
9/16/2004;2.04;336.41
9/17/2004;2.04;338.33
9/20/2004;2.04;337.12
9/21/2004;2.04;338.69
9/22/2004;2.04;336.81
9/23/2004;2.04;334.31
9/24/2004;2.04;335.32
9/27/2004;2.04;333.13
9/28/2004;2.04;334.73
9/29/2004;2.04;335.93
9/30/2004;2.09;333.68
10/01/2004;2.05;339.45
10/04/2004;2.05;342.72
10/05/2004;2.1;343.02
10/06/2004;2.13;342.76
10/07/2004;2.12;342.71
10/08/2004;2.33;341.19
10/11/2004;2.77;341.01
10/12/2004;2.05;338.38
10/13/2004;2.05;339.17
10/14/2004;2.05;336.88
10/15/2004;2.06;336.21
10/18/2004;2.06;335.2
10/19/2004;2.06;338.4
10/20/2004;2.05;335.09
10/21/2004;2.05;337.07
10/22/2004;2.05;336.79
10/25/2004;2.05;331.3
10/26/2004;2.05;332.27
10/27/2004;2.06;336.26
10/28/2004;2.06;338.34
10/29/2004;2.09;337.44
11/01/2004;2.06;340.23
11/02/2004;2.06;343.36
11/03/2004;2.13;344.58
11/04/2004;2.24;343.55
11/05/2004;2.12;345.43
11/08/2004;2.02;345.01
11/09/2004;2.06;344.9
11/10/2004;2.07;345.75
11/11/2004;2.07;348.93
11/12/2004;2.08;350.18
11/15/2004;2.08;349.73
11/16/2004;2.08;347.42
11/17/2004;2.08;350.55
11/18/2004;2.07;350.62
11/19/2004;2.07;347.97
11/22/2004;2.08;346.16
11/23/2004;2.08;346.71
11/24/2004;2.08;346.57
11/25/2004;2.08;349.06
11/26/2004;2.08;348.51
11/29/2004;2.08;348.17
11/30/2004;2.1;346.74
12/01/2004;2.05;350.7
12/02/2004;1.89;352.15
12/03/2004;1.82;351.34
12/06/2004;1.83;349.66
12/07/2004;1.98;350.93
12/08/2004;2.07;350.28
12/09/2004;2.08;347.77
12/10/2004;2.09;349.17
12/13/2004;2.1;351.78
12/14/2004;2.1;352.17
12/15/2004;2.09;352
12/16/2004;2.08;353.29
12/17/2004;2.08;350.53
12/20/2004;2.08;352.16
12/21/2004;2.09;351.44
12/22/2004;2.08;353.07
12/23/2004;2.08;353.16
12/24/2004;2.08;353.56
12/27/2004;2.08;352.96
12/28/2004;2.08;353.31
12/29/2004;2.08;353.26
12/30/2004;2.11;353.25
12/31/2004;2.21;353.38
01/03/2005;2.09;355.45
01/04/2005;2.09;356.85
01/05/2005;2.08;354.49
01/06/2005;2.08;356.24
01/07/2005;2.08;358.54
01/10/2005;2.09;358.42
01/11/2005;2.09;355.78
01/12/2005;2.08;353.06
1/13/2005;1.98;354.38
1/14/2005;1.97;356.15
1/17/2005;2.12;357.62
1/18/2005;2.14;357.98
1/19/2005;2.08;358.64
1/20/2005;2.08;357.17
1/21/2005;2.08;356.8
1/24/2005;2.08;356.62
1/25/2005;2.08;358.95
1/26/2005;2.08;359.09
1/27/2005;2.08;360.62
1/28/2005;2.08;359.29
1/31/2005;2.09;361.71
02/01/2005;2.07;364.58
02/02/2005;2.01;365.72
02/03/2005;2.05;365.53
02/04/2005;2.04;369.01
02/07/2005;2.03;370.99
02/08/2005;2.07;371.66
02/09/2005;2.07;371.25
02/10/2005;2.07;370.87
02/11/2005;2.07;374.25
2/14/2005;2.07;374.8
2/15/2005;2.07;376.29
2/16/2005;2.06;374.21
2/17/2005;2.06;374.62
2/18/2005;2.06;375.14
2/21/2005;2.06;374.64
2/22/2005;2.06;371.95
2/23/2005;2.06;370.07
2/24/2005;2.06;369.86
2/25/2005;2.06;374.09
2/28/2005;2.07;372.89
03/01/2005;2.06;375.66
03/02/2005;2.06;375.63
03/03/2005;2.05;375.67
03/04/2005;2.02;378.23
03/07/2005;1.98;377.9
03/08/2005;2.01;375.84
03/09/2005;2.06;373.8
03/10/2005;2.06;370.78
03/11/2005;2.06;371.63
3/14/2005;2.06;371.08
3/15/2005;2.06;374.1
3/16/2005;2.06;369.41
3/17/2005;2.06;369.41
3/18/2005;2.06;370.24
3/21/2005;2.06;369.35
3/22/2005;2.07;370.06
3/23/2005;2.07;368.83
3/24/2005;2.07;370.98
3/25/2005;2.07;370.98
3/28/2005;2.07;370.98
3/29/2005;2.07;371.99
3/30/2005;2.07;370.96
3/31/2005;2.12;371.1
04/01/2005;2.07;372.93
04/04/2005;2.07;371.28
04/05/2005;2.07;374.41
04/06/2005;2.07;375.99
04/07/2005;2.07;377.2
04/08/2005;2.06;378.12
04/11/2005;2.09;377.4
04/12/2005;2.18;376.13
4/13/2005;2.07;377.93
4/14/2005;2.07;377.07
4/15/2005;2.07;371.25
4/18/2005;2.07;364.9
4/19/2005;2.07;367.41
4/20/2005;2.06;365.66
4/21/2005;2.06;365.15
4/22/2005;2.06;368.15
4/25/2005;2.07;369.87
4/26/2005;2.07;368.56
4/27/2005;2.07;363.8
4/28/2005;2.08;363.51
4/29/2005;2.09;364.27
05/02/2005;2.07;365.54
05/03/2005;2.07;367.15
05/04/2005;2.08;369.16
05/05/2005;2.09;371.32
05/06/2005;2.06;373
05/09/2005;2.05;371.75
05/10/2005;1.99;369.03
05/11/2005;2.07;368.49
05/12/2005;2.07;370.83
5/13/2005;2.07;370.97
5/16/2005;2.07;369.47
5/17/2005;2.07;369.93
5/18/2005;2.07;374.34
5/19/2005;2.07;376.19
5/20/2005;2.07;376.53
5/23/2005;2.07;378.32
5/24/2005;2.08;378.19
5/25/2005;2.08;378.01
5/26/2005;2.08;380.69
5/27/2005;2.08;380.46
5/30/2005;2.08;382.45
5/31/2005;2.1;382.35
06/01/2005;2.08;387.72
06/02/2005;2.07;387.66
06/03/2005;2.04;386.89
06/06/2005;1.98;385.68
06/07/2005;1.78;390.3
06/08/2005;2.08;389.48
06/09/2005;2.08;389.59
06/10/2005;2.08;391.95
6/13/2005;2.08;393.52
6/14/2005;2.08;394.06
6/15/2005;2.07;392.52
6/16/2005;2.07;394.69
6/17/2005;2.07;395.21
6/20/2005;2.07;395.28
6/21/2005;2.07;397.19
6/22/2005;2.07;397.69
6/23/2005;2.07;399.38
6/24/2005;2.08;396.13
6/27/2005;2.09;392.28
6/28/2005;2.09;395.62
6/29/2005;2.1;396.82
6/30/2005;2.17;395.58
07/01/2005;2.08;398.74
07/04/2005;2.08;399.73
07/05/2005;2.08;398.86
07/06/2005;2.08;401.28
07/07/2005;2.11;393.97
07/08/2005;2.03;399.4
07/11/2005;1.97;401.53
07/12/2005;2.06;400.01
7/13/2005;2.08;402.3
7/14/2005;2.08;404.14
7/15/2005;2.08;403.41
7/18/2005;2.08;402.46
7/19/2005;2.08;404.05
7/20/2005;2.07;403.19
7/21/2005;2.07;403.78
7/22/2005;2.07;404.06
7/25/2005;2.08;405.74
7/26/2005;2.08;405.98
7/27/2005;2.08;407.13
7/28/2005;2.08;409.16
7/29/2005;2.11;408.92
08/01/2005;2.08;409.35
08/02/2005;2.08;412.47
08/03/2005;2.08;412.22
08/04/2005;2.09;409.11
08/05/2005;2.09;407.56
08/08/2005;2.07;410.11
08/09/2005;1.63;412.61
08/10/2005;2.08;416.46
08/11/2005;2.08;415.17
08/12/2005;2.08;414.29
8/15/2005;2.08;414.14
8/16/2005;2.08;413.15
8/17/2005;2.08;412.36
8/18/2005;2.08;411.05
8/19/2005;2.08;414.98
8/22/2005;2.08;415.26
8/23/2005;2.08;412.89
8/24/2005;2.08;410.94
8/25/2005;2.08;408.14
8/26/2005;2.08;405.5
8/29/2005;2.08;406.64
8/30/2005;2.07;406.53
8/31/2005;2.09;409.82
09/01/2005;2.08;412.73
09/02/2005;2.09;412.54
09/05/2005;2.17;414.87
09/06/2005;2.18;418.32
09/07/2005;2.08;419.98
09/08/2005;2.08;419.58
09/09/2005;2.08;420.88
09/12/2005;2.08;421.84
9/13/2005;2.08;418.92
9/14/2005;2.08;420.4
9/15/2005;2.08;420.5
9/16/2005;2.08;423.03
9/19/2005;2.08;424.07
9/20/2005;2.08;424.55
9/21/2005;2.08;420.21
9/22/2005;2.08;418.7
9/23/2005;2.08;420.68
9/26/2005;2.08;425.76
9/27/2005;2.09;424.42
9/28/2005;2.09;428.08
9/29/2005;2.1;426.63
9/30/2005;2.15;428.19
10/03/2005;2.09;431.57
10/04/2005;2.09;432.81
10/05/2005;2.1;428.39
10/06/2005;2.1;422.5
10/07/2005;2.02;420.55
10/10/2005;1.96;421.73
10/11/2005;1.93;422.7
10/12/2005;2.08;419.69
10/13/2005;2.08;415.39
10/14/2005;2.08;416.07
10/17/2005;2.08;415.95
10/18/2005;2.08;415.13
10/19/2005;2.08;407.98
10/20/2005;2.08;409.85
10/21/2005;2.08;408.01
10/24/2005;2.08;412.87
10/25/2005;2.08;411.65
10/26/2005;2.08;413.31
10/27/2005;2.08;407.84
10/28/2005;2.07;408.43
10/31/2005;2.09;418.18
11/01/2005;2.07;418.45
11/02/2005;2.07;420.18
11/03/2005;2.07;426.41
11/04/2005;2.09;425.91
11/07/2005;2.09;427.57
11/08/2005;1.87;427.77
11/09/2005;2.08;427.52
11/10/2005;2.08;427.8
11/11/2005;2.08;432.31
11/14/2005;2.08;432.41
11/15/2005;2.08;431.12
11/16/2005;2.08;427.89
11/17/2005;2.08;429.75
11/18/2005;2.08;432.41
11/21/2005;2.11;433.65
11/22/2005;2.16;434
11/23/2005;2.19;436.03
11/24/2005;2.16;435.04
11/25/2005;2.11;436.31
11/28/2005;2.11;433.38
11/29/2005;2.09;434.35
11/30/2005;2.06;432.27
12/01/2005;2.04;439.25
12/02/2005;1.8;442.67
12/05/2005;1.85;440.96
12/06/2005;2.32;443.29
12/07/2005;2.32;442.86
12/08/2005;2.32;443.06
12/09/2005;2.32;442.97
12/12/2005;2.32;442.89
12/13/2005;2.32;443.48
12/14/2005;2.32;442.2
12/15/2005;2.32;441.29
12/16/2005;2.33;444.39
12/19/2005;2.33;443.86
12/20/2005;2.33;445.51
12/21/2005;2.34;447.82
12/22/2005;2.4;446.92
12/23/2005;2.35;447.13
12/26/2005;2.35;447.13
12/27/2005;2.35;448.35
12/28/2005;2.35;447.76
12/29/2005;2.34;450.3
12/30/2005;2.42;447.66
01/02/2006;2.35;449.37
01/03/2006;2.34;452.05
01/04/2006;2.34;456.54
01/05/2006;2.34;454.95
01/06/2006;2.34;457.93
01/09/2006;2.34;458.82
01/10/2006;2.34;455.94
01/11/2006;2.34;458.61
01/12/2006;2.32;460.27
1/13/2006;2.21;457.66
1/16/2006;2.31;458.68
1/17/2006;2.3;455.31
1/18/2006;2.33;451.4
1/19/2006;2.33;454.07
1/20/2006;2.33;451.33
1/23/2006;2.33;450.24
1/24/2006;2.33;449.23
1/25/2006;2.33;454.27
1/26/2006;2.33;458.69
1/27/2006;2.33;464.07
1/30/2006;2.33;463.86
1/31/2006;2.34;463.83
02/01/2006;2.33;468.84
02/02/2006;2.34;464.62
02/03/2006;2.4;464.92
02/06/2006;2.38;465.44
02/07/2006;2.34;463.95
02/08/2006;2.34;463.34
02/09/2006;2.34;468.73
02/10/2006;2.34;466.98
2/13/2006;2.34;469.31
2/14/2006;2.34;468.48
2/15/2006;2.34;469.14
2/16/2006;2.34;471.79
2/17/2006;2.34;473.19
2/20/2006;2.34;474.31
2/21/2006;2.34;475.89
2/22/2006;2.34;478.83
2/23/2006;2.35;477.97
2/24/2006;2.35;479.47
2/27/2006;2.36;480.91
